label,rule,reproduced,extra,reference_total,positions
6eir,"углерод, сера, хлор",13,0,13,85
6eir,"углерод, сера, галогены",13,0,13,85
6eir,любой тяжёлый атом,13,5,13,85
6eiq,любой углерод,12,0,12,85
6eiq,углерод и сера,12,0,12,85
6eiq,углерод и галогены,12,0,12,85
6eiq,"углерод, сера, фтор",12,0,12,85
6eiq,"углерод, сера, хлор",12,0,12,85
6eiq,"углерод, сера, галогены",12,0,12,85
6eiq,любой тяжёлый атом,12,7,12,85
7aj2,любой углерод,12,0,12,85
7aj2,углерод и сера,12,0,12,85
7aj2,углерод и галогены,12,0,12,85
7aj2,"углерод, сера, фтор",12,0,12,85
7aj2,"углерод, сера, хлор",12,0,12,85
7aj2,"углерод, сера, галогены",12,0,12,85
7aj2,любой тяжёлый атом,12,4,12,85
7aj5,любой углерод,11,0,12,85
7aj5,углерод и сера,12,0,12,85
7aj5,углерод и галогены,11,0,12,85
7aj5,"углерод, сера, фтор",12,0,12,85
7aj5,"углерод, сера, хлор",12,0,12,85
7aj5,"углерод, сера, галогены",12,0,12,85
7aj5,любой тяжёлый атом,12,4,12,85
7aja,любой углерод,11,0,12,85
7aja,углерод и сера,12,0,12,85
7aja,углерод и галогены,11,0,12,85
7aja,"углерод, сера, фтор",12,0,12,85
7aja,"углерод, сера, хлор",12,0,12,85
7aja,"углерод, сера, галогены",12,0,12,85
7aja,любой тяжёлый атом,12,4,12,85
6a1g,любой углерод,13,0,14,85
6a1g,углерод и сера,14,0,14,85
6a1g,углерод и галогены,13,0,14,85
6a1g,"углерод, сера, фтор",14,0,14,85
6a1g,"углерод, сера, хлор",14,0,14,85
6a1g,"углерод, сера, галогены",14,0,14,85
6a1g,любой тяжёлый атом,14,2,14,85
4mq1,любой углерод,18,0,21,85
4mq1,углерод и сера,19,0,21,85
4mq1,углерод и галогены,20,0,21,85
4mq1,"углерод, сера, фтор",19,0,21,85
4mq1,"углерод, сера, хлор",21,0,21,85
4mq1,"углерод, сера, галогены",21,0,21,85
4mq1,любой тяжёлый атом,21,2,21,85
3anq,любой углерод,12,0,12,85
3anq,углерод и сера,12,0,12,85
3anq,углерод и галогены,12,0,12,85
3anq,"углерод, сера, фтор",12,0,12,85
3anq,"углерод, сера, хлор",12,0,12,85
3anq,"углерод, сера, галогены",12,0,12,85
3anq,любой тяжёлый атом,12,2,12,85
4nct,любой углерод,14,0,14,85
4nct,углерод и сера,14,0,14,85
4nct,углерод и галогены,14,0,14,85
4nct,"углерод, сера, фтор",14,0,14,85
4nct,"углерод, сера, хлор",14,0,14,85
4nct,"углерод, сера, галогены",14,0,14,85
4nct,любой тяжёлый атом,14,7,14,85
4ylj,любой углерод,12,0,12,85
4ylj,углерод и сера,12,0,12,85
4ylj,углерод и галогены,12,0,12,85
4ylj,"углерод, сера, фтор",12,0,12,85
4ylj,"углерод, сера, хлор",12,0,12,85
4ylj,"углерод, сера, галогены",12,0,12,85
4ylj,любой тяжёлый атом,12,2,12,85
4mq2,любой углерод,12,0,15,85
4mq2,углерод и сера,13,0,15,85
4mq2,углерод и галогены,14,0,15,85
4mq2,"углерод, сера, фтор",13,0,15,85
4mq2,"углерод, сера, хлор",15,0,15,85
4mq2,"углерод, сера, галогены",15,0,15,85
4mq2,любой тяжёлый атом,15,1,15,85
3anq,любой углерод,12,0,12,85
3anq,углерод и сера,12,0,12,85
3anq,углерод и галогены,12,0,12,85
3anq,"углерод, сера, фтор",12,0,12,85
3anq,"углерод, сера, хлор",12,0,12,85
3anq,"углерод, сера, галогены",12,0,12,85
3anq,любой тяжёлый атом,12,3,12,85
4ylj,любой углерод,12,0,12,85
4ylj,углерод и сера,12,0,12,85
4ylj,углерод и галогены,12,0,12,85
4ylj,"углерод, сера, фтор",12,0,12,85
4ylj,"углерод, сера, хлор",12,0,12,85
4ylj,"углерод, сера, галогены",12,0,12,85
4ylj,любой тяжёлый атом,12,2,12,85
4ylj,любой углерод,13,0,14,85
4ylj,углерод и сера,13,0,14,85
4ylj,углерод и галогены,14,0,14,85
4ylj,"углерод, сера, фтор",13,0,14,85
4ylj,"углерод, сера, хлор",13,0,14,85
4ylj,"углерод, сера, галогены",14,0,14,85
4ylj,любой тяжёлый атом,14,1,14,85
3anr,любой углерод,12,0,12,85
3anr,углерод и сера,12,0,12,85
3anr,углерод и галогены,12,0,12,85
3anr,"углерод, сера, фтор",12,0,12,85
3anr,"углерод, сера, хлор",12,0,12,85
3anr,"углерод, сера, галогены",12,0,12,85
3anr,любой тяжёлый атом,12,3,12,85
4ylj,любой углерод,13,0,14,85
4ylj,углерод и сера,13,0,14,85
4ylj,углерод и галогены,14,0,14,85
4ylj,"углерод, сера, фтор",13,0,14,85
4ylj,"углерод, сера, хлор",13,0,14,85
4ylj,"углерод, сера, галогены",14,0,14,85
4ylj,любой тяжёлый атом,14,1,14,85
4mq1,любой углерод,18,0,21,85
4mq1,углерод и сера,19,0,21,85
4mq1,углерод и галогены,20,0,21,85
4mq1,"углерод, сера, фтор",19,0,21,85
4mq1,"углерод, сера, хлор",21,0,21,85
4mq1,"углерод, сера, галогены",21,0,21,85
4mq1,любой тяжёлый атом,21,0,21,85
4mq2,любой углерод,14,0,15,85
4mq2,углерод и сера,14,0,15,85
4mq2,углерод и галогены,15,0,15,85
4mq2,"углерод, сера, фтор",14,0,15,85
4mq2,"углерод, сера, хлор",15,0,15,85
4mq2,"углерод, сера, галогены",15,0,15,85
4mq2,любой тяжёлый атом,15,2,15,85
4nct,любой углерод,13,0,13,85
4nct,углерод и сера,13,0,13,85
4nct,углерод и галогены,13,0,13,85
4nct,"углерод, сера, фтор",13,0,13,85
4nct,"углерод, сера, хлор",13,0,13,85
4nct,"углерод, сера, галогены",13,0,13,85
4nct,любой тяжёлый атом,13,8,13,85
3anr,любой углерод,12,0,12,85
3anr,углерод и сера,12,0,12,85
3anr,углерод и галогены,12,0,12,85
3anr,"углерод, сера, фтор",12,0,12,85
3anr,"углерод, сера, хлор",12,0,12,85
3anr,"углерод, сера, галогены",12,0,12,85
3anr,любой тяжёлый атом,12,3,12,85
4ylj,любой углерод,13,0,14,85
4ylj,углерод и сера,13,0,14,85
4ylj,углерод и галогены,14,0,14,85
4ylj,"углерод, сера, фтор",13,0,14,85
4ylj,"углерод, сера, хлор",13,0,14,85
4ylj,"углерод, сера, галогены",14,0,14,85
4ylj,любой тяжёлый атом,14,2,14,85
2vx3,любой углерод,19,0,20,85
2vx3,углерод и сера,19,0,20,85
2vx3,углерод и галогены,20,0,20,85
2vx3,"углерод, сера, фтор",19,0,20,85
2vx3,"углерод, сера, хлор",20,0,20,85
2vx3,"углерод, сера, галогены",20,0,20,85
2vx3,любой тяжёлый атом,20,2,20,85
4yu2,любой углерод,12,0,13,85
4yu2,углерод и сера,12,0,13,85
4yu2,углерод и галогены,13,0,13,85
4yu2,"углерод, сера, фтор",12,0,13,85
4yu2,"углерод, сера, хлор",13,0,13,85
4yu2,"углерод, сера, галогены",13,0,13,85
4yu2,любой тяжёлый атом,13,3,13,85
4yu2,любой углерод,11,0,12,85
4yu2,углерод и сера,11,0,12,85
4yu2,углерод и галогены,12,0,12,85
4yu2,"углерод, сера, фтор",11,0,12,85
4yu2,"углерод, сера, хлор",12,0,12,85
4yu2,"углерод, сера, галогены",12,0,12,85
4yu2,любой тяжёлый атом,12,4,12,85
4mq1,любой углерод,17,0,20,85
4mq1,углерод и сера,18,0,20,85
4mq1,углерод и галогены,19,0,20,85
4mq1,"углерод, сера, фтор",18,0,20,85
4mq1,"углерод, сера, хлор",20,0,20,85
4mq1,"углерод, сера, галогены",20,0,20,85
4mq1,любой тяжёлый атом,20,2,20,85
4yll,любой углерод,12,0,13,85
4yll,углерод и сера,12,0,13,85
4yll,углерод и галогены,13,0,13,85
4yll,"углерод, сера, фтор",12,0,13,85
4yll,"углерод, сера, хлор",12,0,13,85
4yll,"углерод, сера, галогены",13,0,13,85
4yll,любой тяжёлый атом,13,3,13,85
4mq2,любой углерод,12,0,15,85
4mq2,углерод и сера,13,0,15,85
4mq2,углерод и галогены,14,0,15,85
4mq2,"углерод, сера, фтор",13,0,15,85
4mq2,"углерод, сера, хлор",15,0,15,85
4mq2,"углерод, сера, галогены",15,0,15,85
4mq2,любой тяжёлый атом,15,2,15,85
4mq1,любой углерод,17,0,20,85
4mq1,углерод и сера,18,0,20,85
4mq1,углерод и галогены,19,0,20,85
4mq1,"углерод, сера, фтор",18,0,20,85
4mq1,"углерод, сера, хлор",20,0,20,85
4mq1,"углерод, сера, галогены",20,0,20,85
4mq1,любой тяжёлый атом,20,2,20,85
2vx3,любой углерод,19,0,20,85
2vx3,углерод и сера,19,0,20,85
2vx3,углерод и галогены,20,0,20,85
2vx3,"углерод, сера, фтор",19,0,20,85
2vx3,"углерод, сера, хлор",20,0,20,85
2vx3,"углерод, сера, галогены",20,0,20,85
2vx3,любой тяжёлый атом,20,1,20,85
3anq,любой углерод,12,0,12,85
3anq,углерод и сера,12,0,12,85
3anq,углерод и галогены,12,0,12,85
3anq,"углерод, сера, фтор",12,0,12,85
3anq,"углерод, сера, хлор",12,0,12,85
3anq,"углерод, сера, галогены",12,0,12,85
3anq,любой тяжёлый атом,12,3,12,85
2vx3,любой углерод,19,0,20,85
2vx3,углерод и сера,19,0,20,85
2vx3,углерод и галогены,20,0,20,85
2vx3,"углерод, сера, фтор",19,0,20,85
2vx3,"углерод, сера, хлор",20,0,20,85
2vx3,"углерод, сера, галогены",20,0,20,85
2vx3,любой тяжёлый атом,20,1,20,85
4yu2,любой углерод,11,0,12,85
4yu2,углерод и сера,11,0,12,85
4yu2,углерод и галогены,12,0,12,85
4yu2,"углерод, сера, фтор",11,0,12,85
4yu2,"углерод, сера, хлор",12,0,12,85
4yu2,"углерод, сера, галогены",12,0,12,85
4yu2,любой тяжёлый атом,12,4,12,85
2wo6,любой углерод,18,0,19,85
2wo6,углерод и сера,18,0,19,85
2wo6,углерод и галогены,19,0,19,85
2wo6,"углерод, сера, фтор",18,0,19,85
2wo6,"углерод, сера, хлор",19,0,19,85
2wo6,"углерод, сера, галогены",19,0,19,85
2wo6,любой тяжёлый атом,19,2,19,85
4mq1,любой углерод,18,0,21,85
4mq1,углерод и сера,19,0,21,85
4mq1,углерод и галогены,20,0,21,85
4mq1,"углерод, сера, фтор",19,0,21,85
4mq1,"углерод, сера, хлор",21,0,21,85
4mq1,"углерод, сера, галогены",21,0,21,85
4mq1,любой тяжёлый атом,21,1,21,85
2vx3,любой углерод,19,0,20,85
2vx3,углерод и сера,19,0,20,85
2vx3,углерод и галогены,20,0,20,85
2vx3,"углерод, сера, фтор",19,0,20,85
2vx3,"углерод, сера, хлор",20,0,20,85
2vx3,"углерод, сера, галогены",20,0,20,85
2vx3,любой тяжёлый атом,20,2,20,85
4yu2,любой углерод,12,0,13,85
4yu2,углерод и сера,12,0,13,85
4yu2,углерод и галогены,13,0,13,85
4yu2,"углерод, сера, фтор",12,0,13,85
4yu2,"углерод, сера, хлор",13,0,13,85
4yu2,"углерод, сера, галогены",13,0,13,85
4yu2,любой тяжёлый атом,13,5,13,85
5aik,любой углерод,12,0,12,85
5aik,углерод и сера,12,0,12,85
5aik,углерод и галогены,12,0,12,85
5aik,"углерод, сера, фтор",12,0,12,85
5aik,"углерод, сера, хлор",12,0,12,85
5aik,"углерод, сера, галогены",12,0,12,85
5aik,любой тяжёлый атом,12,5,12,85
2wo6,любой углерод,18,0,19,85
2wo6,углерод и сера,18,0,19,85
2wo6,углерод и галогены,19,0,19,85
2wo6,"углерод, сера, фтор",18,0,19,85
2wo6,"углерод, сера, хлор",19,0,19,85
2wo6,"углерод, сера, галогены",19,0,19,85
2wo6,любой тяжёлый атом,19,2,19,85
4mq2,любой углерод,13,0,15,85
4mq2,углерод и сера,14,0,15,85
4mq2,углерод и галогены,14,0,15,85
4mq2,"углерод, сера, фтор",14,0,15,85
4mq2,"углерод, сера, хлор",15,0,15,85
4mq2,"углерод, сера, галогены",15,0,15,85
4mq2,любой тяжёлый атом,15,2,15,85
4ylk,любой углерод,10,0,11,85
4ylk,углерод и сера,10,0,11,85
4ylk,углерод и галогены,11,0,11,85
4ylk,"углерод, сера, фтор",10,0,11,85
4ylk,"углерод, сера, хлор",11,0,11,85
4ylk,"углерод, сера, галогены",11,0,11,85
4ylk,любой тяжёлый атом,11,4,11,85
3anr,любой углерод,12,0,12,85
3anr,углерод и сера,12,0,12,85
3anr,углерод и галогены,12,0,12,85
3anr,"углерод, сера, фтор",12,0,12,85
3anr,"углерод, сера, хлор",12,0,12,85
3anr,"углерод, сера, галогены",12,0,12,85
3anr,любой тяжёлый атом,12,3,12,85
5aik,любой углерод,12,0,12,85
5aik,углерод и сера,12,0,12,85
5aik,углерод и галогены,12,0,12,85
5aik,"углерод, сера, фтор",12,0,12,85
5aik,"углерод, сера, хлор",12,0,12,85
5aik,"углерод, сера, галогены",12,0,12,85
5aik,любой тяжёлый атом,12,5,12,85
4ylj,любой углерод,13,0,14,85
4ylj,углерод и сера,13,0,14,85
4ylj,углерод и галогены,14,0,14,85
4ylj,"углерод, сера, фтор",13,0,14,85
4ylj,"углерод, сера, хлор",13,0,14,85
4ylj,"углерод, сера, галогены",14,0,14,85
4ylj,любой тяжёлый атом,14,1,14,85
4mq2,любой углерод,12,0,15,85
4mq2,углерод и сера,13,0,15,85
4mq2,углерод и галогены,14,0,15,85
4mq2,"углерод, сера, фтор",13,0,15,85
4mq2,"углерод, сера, хлор",15,0,15,85
4mq2,"углерод, сера, галогены",15,0,15,85
4mq2,любой тяжёлый атом,15,2,15,85
4nct,любой углерод,15,0,15,85
4nct,углерод и сера,15,0,15,85
4nct,углерод и галогены,15,0,15,85
4nct,"углерод, сера, фтор",15,0,15,85
4nct,"углерод, сера, хлор",15,0,15,85
4nct,"углерод, сера, галогены",15,0,15,85
4nct,любой тяжёлый атом,15,6,15,85
4mq1,любой углерод,18,0,21,85
4mq1,углерод и сера,19,0,21,85
4mq1,углерод и галогены,20,0,21,85
4mq1,"углерод, сера, фтор",19,0,21,85
4mq1,"углерод, сера, хлор",21,0,21,85
4mq1,"углерод, сера, галогены",21,0,21,85
4mq1,любой тяжёлый атом,21,0,21,85
2wo6,любой углерод,19,0,20,85
2wo6,углерод и сера,19,0,20,85
2wo6,углерод и галогены,20,0,20,85
2wo6,"углерод, сера, фтор",19,0,20,85
2wo6,"углерод, сера, хлор",20,0,20,85
2wo6,"углерод, сера, галогены",20,0,20,85
2wo6,любой тяжёлый атом,20,2,20,85
4ylj,любой углерод,13,0,13,85
4ylj,углерод и сера,13,0,13,85
4ylj,углерод и галогены,13,0,13,85
4ylj,"углерод, сера, фтор",13,0,13,85
4ylj,"углерод, сера, хлор",13,0,13,85
4ylj,"углерод, сера, галогены",13,0,13,85
4ylj,любой тяжёлый атом,13,2,13,85
4yll,любой углерод,12,0,13,85
4yll,углерод и сера,12,0,13,85
4yll,углерод и галогены,13,0,13,85
4yll,"углерод, сера, фтор",12,0,13,85
4yll,"углерод, сера, хлор",12,0,13,85
4yll,"углерод, сера, галогены",13,0,13,85
4yll,любой тяжёлый атом,13,3,13,85
4ylj,любой углерод,13,0,13,85
4ylj,углерод и сера,13,0,13,85
4ylj,углерод и галогены,13,0,13,85
4ylj,"углерод, сера, фтор",13,0,13,85
4ylj,"углерод, сера, хлор",13,0,13,85
4ylj,"углерод, сера, галогены",13,0,13,85
4ylj,любой тяжёлый атом,13,1,13,85
3anq,любой углерод,13,0,13,85
3anq,углерод и сера,13,0,13,85
3anq,углерод и галогены,13,0,13,85
3anq,"углерод, сера, фтор",13,0,13,85
3anq,"углерод, сера, хлор",13,0,13,85
3anq,"углерод, сера, галогены",13,0,13,85
3anq,любой тяжёлый атом,13,2,13,85
4mq1,любой углерод,18,0,21,85
4mq1,углерод и сера,19,0,21,85
4mq1,углерод и галогены,20,0,21,85
4mq1,"углерод, сера, фтор",19,0,21,85
4mq1,"углерод, сера, хлор",21,0,21,85
4mq1,"углерод, сера, галогены",21,0,21,85
4mq1,любой тяжёлый атом,21,1,21,85
4nct,любой углерод,13,0,13,85
4nct,углерод и сера,13,0,13,85
4nct,углерод и галогены,13,0,13,85
4nct,"углерод, сера, фтор",13,0,13,85
4nct,"углерод, сера, хлор",13,0,13,85
4nct,"углерод, сера, галогены",13,0,13,85
4nct,любой тяжёлый атом,13,6,13,85
5aik,любой углерод,12,0,12,85
5aik,углерод и сера,12,0,12,85
5aik,углерод и галогены,12,0,12,85
5aik,"углерод, сера, фтор",12,0,12,85
5aik,"углерод, сера, хлор",12,0,12,85
5aik,"углерод, сера, галогены",12,0,12,85
5aik,любой тяжёлый атом,12,5,12,85
4yu2,любой углерод,12,0,13,85
4yu2,углерод и сера,12,0,13,85
4yu2,углерод и галогены,13,0,13,85
4yu2,"углерод, сера, фтор",12,0,13,85
4yu2,"углерод, сера, хлор",13,0,13,85
4yu2,"углерод, сера, галогены",13,0,13,85
4yu2,любой тяжёлый атом,13,3,13,85
2vx3,любой углерод,18,0,19,85
2vx3,углерод и сера,18,0,19,85
2vx3,углерод и галогены,19,0,19,85
2vx3,"углерод, сера, фтор",18,0,19,85
2vx3,"углерод, сера, хлор",19,0,19,85
2vx3,"углерод, сера, галогены",19,0,19,85
2vx3,любой тяжёлый атом,19,4,19,85
2wo6,любой углерод,19,0,20,85
2wo6,углерод и сера,19,0,20,85
2wo6,углерод и галогены,20,0,20,85
2wo6,"углерод, сера, фтор",19,0,20,85
2wo6,"углерод, сера, хлор",20,0,20,85
2wo6,"углерод, сера, галогены",20,0,20,85
2wo6,любой тяжёлый атом,20,2,20,85
4yu2,любой углерод,11,0,12,85
4yu2,углерод и сера,11,0,12,85
4yu2,углерод и галогены,12,0,12,85
4yu2,"углерод, сера, фтор",11,0,12,85
4yu2,"углерод, сера, хлор",12,0,12,85
4yu2,"углерод, сера, галогены",12,0,12,85
4yu2,любой тяжёлый атом,12,4,12,85
4yu2,любой углерод,11,0,12,85
4yu2,углерод и сера,11,0,12,85
4yu2,углерод и галогены,12,0,12,85
4yu2,"углерод, сера, фтор",11,0,12,85
4yu2,"углерод, сера, хлор",12,0,12,85
4yu2,"углерод, сера, галогены",12,0,12,85
4yu2,любой тяжёлый атом,12,4,12,85
4mq1,любой углерод,18,0,21,85
4mq1,углерод и сера,19,0,21,85
4mq1,углерод и галогены,20,0,21,85
4mq1,"углерод, сера, фтор",19,0,21,85
4mq1,"углерод, сера, хлор",21,0,21,85
4mq1,"углерод, сера, галогены",21,0,21,85
4mq1,любой тяжёлый атом,21,2,21,85
2vx3,любой углерод,18,0,19,85
2vx3,углерод и сера,18,0,19,85
2vx3,углерод и галогены,19,0,19,85
2vx3,"углерод, сера, фтор",18,0,19,85
2vx3,"углерод, сера, хлор",19,0,19,85
2vx3,"углерод, сера, галогены",19,0,19,85
2vx3,любой тяжёлый атом,19,4,19,85
4mq2,любой углерод,13,0,15,85
4mq2,углерод и сера,14,0,15,85
4mq2,углерод и галогены,14,0,15,85
4mq2,"углерод, сера, фтор",14,0,15,85
4mq2,"углерод, сера, хлор",15,0,15,85
4mq2,"углерод, сера, галогены",15,0,15,85
4mq2,любой тяжёлый атом,15,2,15,85
4yu2,любой углерод,12,0,13,85
4yu2,углерод и сера,12,0,13,85
4yu2,углерод и галогены,13,0,13,85
4yu2,"углерод, сера, фтор",12,0,13,85
4yu2,"углерод, сера, хлор",13,0,13,85
4yu2,"углерод, сера, галогены",13,0,13,85
4yu2,любой тяжёлый атом,13,5,13,85
5aik,любой углерод,12,0,12,85
5aik,углерод и сера,12,0,12,85
5aik,углерод и галогены,12,0,12,85
5aik,"углерод, сера, фтор",12,0,12,85
5aik,"углерод, сера, хлор",12,0,12,85
5aik,"углерод, сера, галогены",12,0,12,85
5aik,любой тяжёлый атом,12,4,12,85
4yll,любой углерод,12,0,13,85
4yll,углерод и сера,12,0,13,85
4yll,углерод и галогены,13,0,13,85
4yll,"углерод, сера, фтор",12,0,13,85
4yll,"углерод, сера, хлор",12,0,13,85
4yll,"углерод, сера, галогены",13,0,13,85
4yll,любой тяжёлый атом,13,3,13,85
4mq2,любой углерод,14,0,15,85
4mq2,углерод и сера,14,0,15,85
4mq2,углерод и галогены,15,0,15,85
4mq2,"углерод, сера, фтор",14,0,15,85
4mq2,"углерод, сера, хлор",15,0,15,85
4mq2,"углерод, сера, галогены",15,0,15,85
4mq2,любой тяжёлый атом,15,2,15,85
3anr,любой углерод,12,0,12,85
3anr,углерод и сера,12,0,12,85
3anr,углерод и галогены,12,0,12,85
3anr,"углерод, сера, фтор",12,0,12,85
3anr,"углерод, сера, хлор",12,0,12,85
3anr,"углерод, сера, галогены",12,0,12,85
3anr,любой тяжёлый атом,12,3,12,85
2vx3,любой углерод,18,0,19,85
2vx3,углерод и сера,18,0,19,85
2vx3,углерод и галогены,19,0,19,85
2vx3,"углерод, сера, фтор",18,0,19,85
2vx3,"углерод, сера, хлор",19,0,19,85
2vx3,"углерод, сера, галогены",19,0,19,85
2vx3,любой тяжёлый атом,19,3,19,85
6eip,любой углерод,13,0,13,85
6eip,углерод и сера,13,0,13,85
6eip,углерод и галогены,13,0,13,85
6eip,"углерод, сера, фтор",13,0,13,85
6eip,"углерод, сера, хлор",13,0,13,85
6eip,"углерод, сера, галогены",13,0,13,85
6eip,любой тяжёлый атом,13,4,13,85
6eif,любой углерод,11,0,12,85
6eif,углерод и сера,12,0,12,85
6eif,углерод и галогены,11,0,12,85
6eif,"углерод, сера, фтор",12,0,12,85
6eif,"углерод, сера, хлор",12,0,12,85
6eif,"углерод, сера, галогены",12,0,12,85
6eif,любой тяжёлый атом,12,4,12,85
4ylk,любой углерод,11,0,12,85
4ylk,углерод и сера,11,0,12,85
4ylk,углерод и галогены,12,0,12,85
4ylk,"углерод, сера, фтор",11,0,12,85
4ylk,"углерод, сера, хлор",12,0,12,85
4ylk,"углерод, сера, галогены",12,0,12,85
4ylk,любой тяжёлый атом,12,4,12,85
5a4e,любой углерод,10,0,10,85
5a4e,углерод и сера,10,0,10,85
5a4e,углерод и галогены,10,0,10,85
5a4e,"углерод, сера, фтор",10,0,10,85
5a4e,"углерод, сера, хлор",10,0,10,85
5a4e,"углерод, сера, галогены",10,0,10,85
5a4e,любой тяжёлый атом,10,3,10,85
7aj5,любой углерод,11,0,12,85
7aj5,углерод и сера,12,0,12,85
7aj5,углерод и галогены,11,0,12,85
7aj5,"углерод, сера, фтор",12,0,12,85
7aj5,"углерод, сера, хлор",12,0,12,85
7aj5,"углерод, сера, галогены",12,0,12,85
7aj5,любой тяжёлый атом,12,4,12,85
7aj4,любой углерод,10,0,12,85
7aj4,углерод и сера,10,0,12,85
7aj4,углерод и галогены,12,0,12,85
7aj4,"углерод, сера, фтор",10,0,12,85
7aj4,"углерод, сера, хлор",12,0,12,85
7aj4,"углерод, сера, галогены",12,0,12,85
7aj4,любой тяжёлый атом,12,3,12,85
4mq2,любой углерод,12,0,15,85
4mq2,углерод и сера,13,0,15,85
4mq2,углерод и галогены,14,0,15,85
4mq2,"углерод, сера, фтор",13,0,15,85
4mq2,"углерод, сера, хлор",15,0,15,85
4mq2,"углерод, сера, галогены",15,0,15,85
4mq2,любой тяжёлый атом,15,1,15,85
7a5d,любой углерод,12,0,12,85
7a5d,углерод и сера,12,0,12,85
7a5d,углерод и галогены,12,0,12,85
7a5d,"углерод, сера, фтор",12,0,12,85
7a5d,"углерод, сера, хлор",12,0,12,85
7a5d,"углерод, сера, галогены",12,0,12,85
7a5d,любой тяжёлый атом,12,3,12,85
2vx3,любой углерод,18,0,19,85
2vx3,углерод и сера,18,0,19,85
2vx3,углерод и галогены,19,0,19,85
2vx3,"углерод, сера, фтор",18,0,19,85
2vx3,"углерод, сера, хлор",19,0,19,85
2vx3,"углерод, сера, галогены",19,0,19,85
2vx3,любой тяжёлый атом,19,3,19,85
7fhs,любой углерод,12,0,13,85
7fhs,углерод и сера,13,0,13,85
7fhs,углерод и галогены,12,0,13,85
7fhs,"углерод, сера, фтор",13,0,13,85
7fhs,"углерод, сера, хлор",13,0,13,85
7fhs,"углерод, сера, галогены",13,0,13,85
7fhs,любой тяжёлый атом,13,2,13,85
7fht,любой углерод,12,0,13,85
7fht,углерод и сера,13,0,13,85
7fht,углерод и галогены,12,0,13,85
7fht,"углерод, сера, фтор",13,0,13,85
7fht,"углерод, сера, хлор",13,0,13,85
7fht,"углерод, сера, галогены",13,0,13,85
7fht,любой тяжёлый атом,13,2,13,85
7ake,любой углерод,14,0,17,85
7ake,углерод и сера,14,0,17,85
7ake,углерод и галогены,17,0,17,85
7ake,"углерод, сера, фтор",14,0,17,85
7ake,"углерод, сера, хлор",14,0,17,85
7ake,"углерод, сера, галогены",17,0,17,85
7ake,любой тяжёлый атом,17,5,17,85
7a4o,любой углерод,5,0,6,85
7a4o,углерод и сера,6,0,6,85
7a4o,углерод и галогены,5,0,6,85
7a4o,"углерод, сера, фтор",6,0,6,85
7a4o,"углерод, сера, хлор",6,0,6,85
7a4o,"углерод, сера, галогены",6,0,6,85
7a4o,любой тяжёлый атом,6,3,6,85
5a4l,любой углерод,9,0,10,85
5a4l,углерод и сера,9,0,10,85
5a4l,углерод и галогены,9,0,10,85
5a4l,"углерод, сера, фтор",10,0,10,85
5a4l,"углерод, сера, хлор",9,0,10,85
5a4l,"углерод, сера, галогены",10,0,10,85
5a4l,любой тяжёлый атом,10,2,10,85
5a4l,любой углерод,11,0,12,85
5a4l,углерод и сера,11,0,12,85
5a4l,углерод и галогены,11,0,12,85
5a4l,"углерод, сера, фтор",12,0,12,85
5a4l,"углерод, сера, хлор",11,0,12,85
5a4l,"углерод, сера, галогены",12,0,12,85
5a4l,любой тяжёлый атом,12,2,12,85
5a4e,любой углерод,10,0,11,85
5a4e,углерод и сера,11,0,11,85
5a4e,углерод и галогены,10,0,11,85
5a4e,"углерод, сера, фтор",11,0,11,85
5a4e,"углерод, сера, хлор",11,0,11,85
5a4e,"углерод, сера, галогены",11,0,11,85
5a4e,любой тяжёлый атом,11,3,11,85
7aja,любой углерод,11,0,12,85
7aja,углерод и сера,12,0,12,85
7aja,углерод и галогены,11,0,12,85
7aja,"углерод, сера, фтор",12,0,12,85
7aja,"углерод, сера, хлор",12,0,12,85
7aja,"углерод, сера, галогены",12,0,12,85
7aja,любой тяжёлый атом,12,4,12,85
6eip,любой углерод,14,0,14,85
6eip,углерод и сера,14,0,14,85
6eip,углерод и галогены,14,0,14,85
6eip,"углерод, сера, фтор",14,0,14,85
6eip,"углерод, сера, хлор",14,0,14,85
6eip,"углерод, сера, галогены",14,0,14,85
6eip,любой тяжёлый атом,14,4,14,85
6uwy,любой углерод,13,0,13,85
6uwy,углерод и сера,13,0,13,85
6uwy,углерод и галогены,13,0,13,85
6uwy,"углерод, сера, фтор",13,0,13,85
6uwy,"углерод, сера, хлор",13,0,13,85
6uwy,"углерод, сера, галогены",13,0,13,85
6uwy,любой тяжёлый атом,13,4,13,85
6uwy,любой углерод,12,0,12,85
6uwy,углерод и сера,12,0,12,85
6uwy,углерод и галогены,12,0,12,85
6uwy,"углерод, сера, фтор",12,0,12,85
6uwy,"углерод, сера, хлор",12,0,12,85
6uwy,"углерод, сера, галогены",12,0,12,85
6uwy,любой тяжёлый атом,12,4,12,85
6eif,любой углерод,12,0,13,85
6eif,углерод и сера,13,0,13,85
6eif,углерод и галогены,12,0,13,85
6eif,"углерод, сера, фтор",13,0,13,85
6eif,"углерод, сера, хлор",13,0,13,85
6eif,"углерод, сера, галогены",13,0,13,85
6eif,любой тяжёлый атом,13,3,13,85
6uwy,любой углерод,13,0,13,85
6uwy,углерод и сера,13,0,13,85
6uwy,углерод и галогены,13,0,13,85
6uwy,"углерод, сера, фтор",13,0,13,85
